Id,Date,DeliveryDate,Quantity,Currency,Supplier,NetAmount
123723,7/25/17,7/29/17,22,USD,Digital Age,1544.40002
123723,8/2/17,8/5/17,12,USD,Digital Age,842.400024
123723,8/10/17,8/13/17,19,USD,Digital Age,1333.80005
123723,8/15/17,8/18/17,15,USD,Digital Age,1053
123723,8/21/17,8/24/17,12,USD,Digital Age,842.400024
123723,8/30/17,9/3/17,17,USD,Digital Age,1193.40002
123723,9/5/17,9/8/17,19,USD,Digital Age,1333.80005
123723,9/11/17,9/15/17,21,USD,Digital Age,1474.19995
123723,9/22/17,9/26/17,27,USD,Digital Age,1895.40002
123723,9/26/17,9/29/17,17,USD,Digital Age,1193.40002
123723,11/16/17,11/21/17,28,USD,Digital Age,1965.59998
123723,1/2/18,1/5/18,9,USD,Digital Age,631.799988
124437,5/5/16,5/9/16,4,USD,Digital Age,260.160004
124437,5/12/16,5/15/16,3,USD,Digital Age,195.119995
124437,5/19/16,5/22/16,4,USD,Digital Age,260.160004
124437,5/27/16,5/31/16,5,USD,Digital Age,325.200012
124437,6/2/16,6/5/16,20,USD,Digital Age,1300.80005
124437,6/9/16,6/13/16,26,USD,Digital Age,1691.04004
124437,6/13/16,6/16/16,25,USD,Digital Age,1626
124437,6/22/16,6/27/16,20,USD,Digital Age,1300.80005
124437,7/4/16,7/8/16,27,USD,Digital Age,1756.07996
124437,7/12/16,7/15/16,37,USD,Digital Age,2406.47998
124437,7/18/16,7/21/16,28,USD,Digital Age,1821.12
124437,7/26/16,7/30/16,34,USD,Digital Age,2211.36011
124437,8/3/16,8/7/16,73,USD,Digital Age,4747.91992
124437,8/11/16,8/15/16,69,USD,Digital Age,4487.75977
124437,8/17/16,8/22/16,78,USD,Digital Age,5073.12012
124437,8/26/16,8/30/16,70,USD,Digital Age,4552.7998
124437,8/29/16,9/1/16,80,USD,Digital Age,5203.2002
124437,9/6/16,9/9/16,45,USD,Digital Age,2926.80005
124437,9/12/16,9/17/16,38,USD,Digital Age,2471.52002
124437,9/22/16,9/26/16,48,USD,Digital Age,3121.91992
124437,9/27/16,10/1/16,52,USD,Digital Age,3382.08008
124437,10/4/16,10/9/16,6,USD,Digital Age,390.23999
124437,10/11/16,10/13/16,8,USD,Digital Age,520.320007
124437,10/25/16,10/28/16,6,USD,Digital Age,390.23999
124437,11/22/16,11/26/16,50,USD,Digital Age,3252
124437,12/1/16,12/5/16,14,USD,Digital Age,910.559998
124437,12/5/16,12/9/16,15,USD,Digital Age,975.599976
124437,12/13/16,12/17/16,10,USD,Digital Age,650.400024
124437,12/19/16,12/23/16,10,USD,Digital Age,650.400024
124437,12/28/16,12/31/16,12,USD,Digital Age,780.47998
124437,1/5/17,1/9/17,32,USD,Digital Age,2081.28003
124437,1/10/17,1/14/17,40,USD,Digital Age,2601.6001
124437,1/19/17,1/23/17,33,USD,Digital Age,2146.32007
124437,1/25/17,1/28/17,41,USD,Digital Age,2666.63989
124437,2/3/17,2/7/17,3,USD,Digital Age,195.119995
124437,2/8/17,2/10/17,3,USD,Digital Age,195.119995
124437,3/1/17,3/3/17,13,USD,Digital Age,845.52002
124437,3/6/17,3/9/17,16,USD,Digital Age,1040.64001
124437,3/15/17,3/17/17,16,USD,Digital Age,1040.64001
124437,3/21/17,3/24/17,20,USD,Digital Age,1300.80005
124437,3/30/17,4/3/17,15,USD,Digital Age,975.599976
124437,4/4/17,4/8/17,41,USD,Digital Age,2666.63989
124437,4/10/17,4/12/17,44,USD,Digital Age,2861.76001
124437,4/27/17,4/30/17,45,USD,Digital Age,2926.80005
124437,5/11/17,5/14/17,18,USD,Digital Age,1170.71997
124437,5/19/17,5/23/17,19,USD,Digital Age,1235.76001
124437,5/24/17,5/27/17,20,USD,Digital Age,1300.80005
124437,6/5/17,6/10/17,34,USD,Digital Age,2211.36011
124437,6/22/17,6/26/17,49,USD,Digital Age,3186.95996
124437,6/26/17,6/30/17,47,USD,Digital Age,3056.87988
124437,7/6/17,7/10/17,7,USD,Digital Age,455.279999
124437,7/17/17,7/21/17,6,USD,Digital Age,390.23999
124437,7/25/17,7/27/17,5,USD,Digital Age,325.200012
124437,8/10/17,8/13/17,10,USD,Digital Age,650.400024
124437,8/21/17,8/24/17,11,USD,Digital Age,715.440002
124437,9/22/17,9/26/17,18,USD,Digital Age,1170.71997
124437,9/26/17,9/28/17,15,USD,Digital Age,975.599976
124437,11/16/17,11/19/17,33,USD,Digital Age,2146.32007
124437,1/2/18,1/5/18,4,USD,Digital Age,260.160004
131645,1/3/13,1/9/13,22,USD,Office Supplies,165.660004
131645,1/7/13,1/14/13,25,USD,Office Supplies,188.25
131645,1/15/13,1/23/13,36,USD,Office Supplies,271.079987
131645,1/21/13,1/29/13,22,USD,Office Supplies,165.660004
131645,1/30/13,2/8/13,31,USD,Office Supplies,233.429993
131645,2/4/13,2/10/13,17,USD,Office Supplies,128.009995
131645,2/11/13,2/19/13,17,USD,Office Supplies,128.009995
131645,2/19/13,2/27/13,20,USD,Office Supplies,150.600006
131645,2/25/13,3/6/13,15,USD,Office Supplies,112.949997
131645,3/8/13,3/17/13,32,USD,Office Supplies,240.960007
131645,3/12/13,3/20/13,30,USD,Office Supplies,225.899994
131645,3/18/13,3/27/13,20,USD,Office Supplies,150.600006
131645,3/26/13,4/1/13,23,USD,Office Supplies,173.190002
131645,4/3/13,4/12/13,10,USD,Office Supplies,75.3000031
131645,4/8/13,4/14/13,9,USD,Office Supplies,67.7699966
131645,4/16/13,4/24/13,10,USD,Office Supplies,75.3000031
131645,4/22/13,4/30/13,10,USD,Office Supplies,75.3000031
131645,4/29/13,5/9/13,12,USD,Office Supplies,90.3600006
131645,5/7/13,5/15/13,15,USD,Office Supplies,112.949997
131645,5/14/13,5/22/13,11,USD,Office Supplies,82.8300018
131645,5/20/13,5/29/13,13,USD,Office Supplies,97.8899994
131645,5/31/13,6/9/13,15,USD,Office Supplies,112.949997
131645,6/3/13,6/13/13,21,USD,Office Supplies,158.130005
131645,6/11/13,6/18/13,27,USD,Office Supplies,203.309998
131645,6/17/13,6/24/13,29,USD,Office Supplies,218.369995
131645,6/25/13,7/1/13,25,USD,Office Supplies,188.25
131645,7/2/13,7/11/13,33,USD,Office Supplies,248.490005
131645,7/10/13,7/17/13,33,USD,Office Supplies,248.490005
131645,7/15/13,7/21/13,28,USD,Office Supplies,210.839996
131645,7/24/13,8/3/13,32,USD,Office Supplies,240.960007
131645,7/29/13,8/8/13,27,USD,Office Supplies,203.309998
131645,8/6/13,8/15/13,29,USD,Office Supplies,218.369995
131645,8/12/13,8/16/13,21,USD,Office Supplies,158.130005
131645,8/19/13,8/23/13,22,USD,Office Supplies,165.660004
131645,8/26/13,9/3/13,21,USD,Office Supplies,158.130005
131645,9/3/13,9/9/13,40,USD,Office Supplies,301.200012
131645,9/9/13,9/18/13,30,USD,Office Supplies,225.899994
131645,9/16/13,9/25/13,39,USD,Office Supplies,293.670013
131645,9/24/13,10/3/13,29,USD,Office Supplies,218.369995
131645,9/30/13,10/7/13,33,USD,Office Supplies,248.490005
131645,10/9/13,10/17/13,30,USD,Office Supplies,225.899994
131645,10/18/13,10/24/13,21,USD,Office Supplies,158.130005
131645,10/23/13,10/31/13,28,USD,Office Supplies,210.839996
131645,10/29/13,11/7/13,22,USD,Office Supplies,165.660004
131645,11/4/13,11/13/13,33,USD,Office Supplies,248.490005
131645,11/11/13,11/21/13,32,USD,Office Supplies,240.960007
131645,11/19/13,11/28/13,26,USD,Office Supplies,195.779999
131645,11/26/13,12/5/13,29,USD,Office Supplies,218.369995
131645,12/2/13,12/10/13,35,USD,Office Supplies,263.549988
131645,12/9/13,12/13/13,41,USD,Office Supplies,308.730011
131645,12/16/13,12/25/13,41,USD,Office Supplies,308.730011
131645,12/27/13,1/6/14,50,USD,Office Supplies,376.5
131645,12/31/13,1/6/14,38,USD,Office Supplies,286.140015
131645,1/6/14,1/15/14,49,USD,Office Supplies,368.970001
131645,1/14/14,1/24/14,50,USD,Office Supplies,376.5
131645,1/20/14,1/25/14,44,USD,Office Supplies,331.320007
131645,1/28/14,2/7/14,42,USD,Office Supplies,316.26001
131645,2/3/14,2/11/14,29,USD,Office Supplies,218.369995
131645,2/12/14,2/20/14,32,USD,Office Supplies,240.960007
131645,2/18/14,2/24/14,29,USD,Office Supplies,218.369995
131645,2/24/14,3/6/14,28,USD,Office Supplies,210.839996
131645,3/3/14,3/10/14,20,USD,Office Supplies,150.600006
131645,3/10/14,3/16/14,18,USD,Office Supplies,135.539993
131645,3/18/14,3/27/14,16,USD,Office Supplies,120.480003
131645,3/24/14,4/1/14,24,USD,Office Supplies,180.720001
131645,3/31/14,4/4/14,17,USD,Office Supplies,128.009995
131645,4/7/14,4/15/14,7,USD,Office Supplies,52.7099991
131645,4/17/14,4/27/14,9,USD,Office Supplies,67.7699966
131645,4/23/14,4/30/14,11,USD,Office Supplies,82.8300018
131645,4/28/14,5/5/14,10,USD,Office Supplies,75.3000031
131645,5/5/14,5/13/14,41,USD,Office Supplies,308.730011
131645,5/12/14,5/18/14,43,USD,Office Supplies,323.790009
131645,5/21/14,5/30/14,48,USD,Office Supplies,361.440002
131645,5/27/14,6/3/14,32,USD,Office Supplies,240.960007
131645,6/2/14,6/9/14,18,USD,Office Supplies,135.539993
131645,6/9/14,6/16/14,17,USD,Office Supplies,128.009995
131645,6/19/14,6/25/14,14,USD,Office Supplies,105.419998
131645,6/24/14,7/3/14,15,USD,Office Supplies,112.949997
131645,6/30/14,7/9/14,15,USD,Office Supplies,112.949997
131645,7/8/14,7/11/14,42,USD,Office Supplies,316.26001
131645,7/14/14,7/20/14,42,USD,Office Supplies,316.26001
131645,7/21/14,7/29/14,37,USD,Office Supplies,278.609985
131645,7/28/14,8/6/14,41,USD,Office Supplies,308.730011
131645,8/4/14,8/9/14,27,USD,Office Supplies,203.309998
131645,8/12/14,8/17/14,27,USD,Office Supplies,203.309998
131645,8/19/14,8/26/14,22,USD,Office Supplies,165.660004
131645,8/25/14,8/30/14,23,USD,Office Supplies,173.190002
131645,9/2/14,9/10/14,30,USD,Office Supplies,225.899994
131645,9/12/14,9/19/14,31,USD,Office Supplies,233.429993
131645,9/18/14,9/28/14,41,USD,Office Supplies,308.730011
131645,9/24/14,10/1/14,38,USD,Office Supplies,286.140015
131645,9/29/14,10/9/14,30,USD,Office Supplies,225.899994
131645,10/6/14,10/14/14,53,USD,Office Supplies,399.089996
131645,10/14/14,10/20/14,73,USD,Office Supplies,549.690002
131645,10/21/14,10/29/14,69,USD,Office Supplies,519.570007
131645,10/31/14,11/8/14,52,USD,Office Supplies,391.559998
131645,11/5/14,11/13/14,27,USD,Office Supplies,203.309998
131645,11/10/14,11/16/14,24,USD,Office Supplies,180.720001
131645,11/17/14,11/23/14,25,USD,Office Supplies,188.25
131645,11/24/14,11/29/14,28,USD,Office Supplies,210.839996
131645,12/1/14,12/9/14,17,USD,Office Supplies,128.009995
131645,12/9/14,12/15/14,22,USD,Office Supplies,165.660004
131645,12/16/14,12/24/14,22,USD,Office Supplies,165.660004
131645,12/24/14,1/3/15,20,USD,Office Supplies,150.600006
131645,12/29/14,1/4/15,22,USD,Office Supplies,165.660004
131645,1/6/15,1/13/15,32,USD,Office Supplies,240.960007
131645,1/14/15,1/21/15,34,USD,Office Supplies,256.019989
131645,1/20/15,1/29/15,29,USD,Office Supplies,218.369995
131645,1/26/15,2/3/15,26,USD,Office Supplies,195.779999
131645,2/3/15,2/12/15,23,USD,Office Supplies,173.190002
131645,2/10/15,2/17/15,24,USD,Office Supplies,180.720001
131645,2/17/15,2/24/15,19,USD,Office Supplies,143.070007
131645,2/23/15,3/2/15,23,USD,Office Supplies,173.190002
131645,3/2/15,3/8/15,18,USD,Office Supplies,135.539993
131645,3/10/15,3/18/15,22,USD,Office Supplies,165.660004
131645,3/19/15,3/24/15,21,USD,Office Supplies,158.130005
131645,3/25/15,4/4/15,26,USD,Office Supplies,195.779999
131645,3/30/15,4/5/15,23,USD,Office Supplies,173.190002
131645,4/6/15,4/13/15,56,USD,Office Supplies,421.679993
131645,4/14/15,4/21/15,46,USD,Office Supplies,346.380005
131645,4/21/15,4/27/15,41,USD,Office Supplies,308.730011
131645,4/27/15,5/1/15,66,USD,Office Supplies,496.980011
131645,5/4/15,5/11/15,33,USD,Office Supplies,248.490005
131645,5/11/15,5/19/15,42,USD,Office Supplies,316.26001
131645,5/18/15,5/26/15,39,USD,Office Supplies,293.670013
131645,5/25/15,6/1/15,38,USD,Office Supplies,286.140015
131645,6/1/15,6/8/15,40,USD,Office Supplies,301.200012
131645,6/8/15,6/15/15,27,USD,Office Supplies,203.309998
131645,6/15/15,6/22/15,35,USD,Office Supplies,263.549988
131645,6/22/15,6/28/15,31,USD,Office Supplies,233.429993
131645,6/29/15,7/4/15,33,USD,Office Supplies,248.490005
131645,7/6/15,7/12/15,57,USD,Office Supplies,429.209991
131645,7/13/15,7/21/15,41,USD,Office Supplies,308.730011
131645,7/20/15,7/29/15,44,USD,Office Supplies,331.320007
131645,7/27/15,8/2/15,52,USD,Office Supplies,391.559998
131645,8/3/15,8/12/15,49,USD,Office Supplies,368.970001
131645,8/10/15,8/18/15,58,USD,Office Supplies,436.73999
131645,8/17/15,8/24/15,70,USD,Office Supplies,527.099976
131645,8/24/15,8/31/15,50,USD,Office Supplies,376.5
131645,8/31/15,9/8/15,55,USD,Office Supplies,414.149994
131645,9/10/15,9/15/15,37,USD,Office Supplies,278.609985
131645,9/16/15,9/21/15,38,USD,Office Supplies,286.140015
131645,9/21/15,9/28/15,35,USD,Office Supplies,263.549988
131645,9/28/15,10/7/15,30,USD,Office Supplies,225.899994
131645,10/5/15,10/10/15,41,USD,Office Supplies,308.730011
131645,10/13/15,10/22/15,36,USD,Office Supplies,271.079987
131645,10/23/15,10/27/15,34,USD,Office Supplies,256.019989
131645,10/26/15,11/5/15,46,USD,Office Supplies,346.380005
131645,11/4/15,11/8/15,58,USD,Office Supplies,436.73999
131645,11/9/15,11/18/15,44,USD,Office Supplies,331.320007
131645,11/16/15,11/25/15,58,USD,Office Supplies,436.73999
131645,11/23/15,11/29/15,66,USD,Office Supplies,496.980011
131645,12/1/15,12/7/15,40,USD,Office Supplies,301.200012
131645,12/7/15,12/17/15,39,USD,Office Supplies,293.670013
131645,12/14/15,12/20/15,50,USD,Office Supplies,376.5
131645,12/21/15,12/30/15,42,USD,Office Supplies,316.26001
131645,12/29/15,1/6/16,55,USD,Office Supplies,414.149994
131645,1/4/16,1/13/16,91,USD,Office Supplies,685.22998
131645,1/11/16,1/21/16,69,USD,Office Supplies,519.570007
131645,1/18/16,1/24/16,95,USD,Office Supplies,715.349976
131645,1/26/16,2/6/16,82,USD,Office Supplies,617.460022
131645,2/1/16,2/8/16,45,USD,Office Supplies,338.850006
131645,2/8/16,2/16/16,40,USD,Office Supplies,301.200012
131645,2/16/16,2/24/16,46,USD,Office Supplies,346.380005
131645,2/22/16,2/29/16,49,USD,Office Supplies,368.970001
131645,2/29/16,3/8/16,35,USD,Office Supplies,263.549988
131645,3/7/16,3/18/16,42,USD,Office Supplies,316.26001
131645,3/14/16,3/21/16,59,USD,Office Supplies,444.269989
131645,3/21/16,3/31/16,61,USD,Office Supplies,459.329987
131645,3/28/16,4/2/16,47,USD,Office Supplies,353.910004
131645,4/4/16,4/12/16,36,USD,Office Supplies,271.079987
131645,4/11/16,4/18/16,54,USD,Office Supplies,406.619995
131645,4/18/16,4/27/16,48,USD,Office Supplies,361.440002
131645,4/26/16,5/1/16,41,USD,Office Supplies,308.730011
131645,5/3/16,5/17/16,47,USD,Office Supplies,353.910004
131645,5/9/16,5/15/16,49,USD,Office Supplies,368.970001
131645,5/17/16,5/23/16,40,USD,Office Supplies,301.200012
131645,5/24/16,5/30/16,64,USD,Office Supplies,481.920013
131645,5/30/16,6/7/16,61,USD,Office Supplies,459.329987
131645,6/6/16,6/15/16,36,USD,Office Supplies,271.079987
131645,6/13/16,6/21/16,32,USD,Office Supplies,240.960007
131645,6/20/16,6/26/16,31,USD,Office Supplies,233.429993
131645,6/28/16,7/5/16,42,USD,Office Supplies,316.26001
131645,7/4/16,7/11/16,25,USD,Office Supplies,188.25
131645,7/12/16,7/18/16,31,USD,Office Supplies,233.429993
131645,7/18/16,7/29/16,31,USD,Office Supplies,233.429993
131645,7/26/16,8/1/16,20,USD,Office Supplies,150.600006
131645,8/2/16,8/8/16,64,USD,Office Supplies,481.920013
131645,8/9/16,8/16/16,44,USD,Office Supplies,331.320007
131645,8/16/16,8/21/16,50,USD,Office Supplies,376.5
131645,8/22/16,8/31/16,42,USD,Office Supplies,316.26001
131645,8/29/16,9/10/16,65,USD,Office Supplies,489.450012
131645,9/7/16,9/16/16,52,USD,Office Supplies,391.559998
131645,9/12/16,9/18/16,55,USD,Office Supplies,414.149994
131645,9/20/16,9/28/16,51,USD,Office Supplies,384.029999
131645,9/26/16,10/2/16,52,USD,Office Supplies,391.559998
131645,10/3/16,10/10/16,55,USD,Office Supplies,414.149994
131645,10/10/16,10/16/16,57,USD,Office Supplies,429.209991
131645,10/25/16,10/31/16,54,USD,Office Supplies,406.619995
131645,11/3/16,11/11/16,45,USD,Office Supplies,338.850006
131645,11/8/16,11/19/16,63,USD,Office Supplies,474.390015
131645,11/14/16,11/21/16,69,USD,Office Supplies,519.570007
131645,11/21/16,11/27/16,48,USD,Office Supplies,361.440002
131645,11/28/16,12/6/16,63,USD,Office Supplies,474.390015
131645,12/5/16,12/13/16,58,USD,Office Supplies,436.73999
131645,12/13/16,12/21/16,47,USD,Office Supplies,353.910004
131645,12/19/16,12/22/16,42,USD,Office Supplies,316.26001
131645,12/28/16,1/6/17,63,USD,Office Supplies,474.390015
131645,1/4/17,1/14/17,58,USD,Office Supplies,436.73999
131645,1/9/17,1/15/17,56,USD,Office Supplies,421.679993
131645,1/16/17,1/23/17,52,USD,Office Supplies,391.559998
131645,1/23/17,1/27/17,58,USD,Office Supplies,436.73999
131645,1/30/17,2/6/17,57,USD,Office Supplies,429.209991
131645,2/6/17,2/10/17,49,USD,Office Supplies,368.970001
131645,2/13/17,2/20/17,37,USD,Office Supplies,278.609985
131645,2/20/17,2/27/17,49,USD,Office Supplies,368.970001
131645,2/27/17,3/5/17,35,USD,Office Supplies,263.549988
131645,3/6/17,3/15/17,51,USD,Office Supplies,384.029999
131645,3/13/17,3/19/17,43,USD,Office Supplies,323.790009
131645,3/21/17,3/30/17,45,USD,Office Supplies,338.850006
131645,3/28/17,4/2/17,58,USD,Office Supplies,436.73999
131645,4/3/17,4/11/17,40,USD,Office Supplies,301.200012
131645,4/13/17,4/24/17,30,USD,Office Supplies,225.899994
131645,4/19/17,4/27/17,30,USD,Office Supplies,225.899994
131645,4/25/17,5/4/17,44,USD,Office Supplies,331.320007
131645,5/2/17,5/7/17,26,USD,Office Supplies,195.779999
131645,5/9/17,5/16/17,29,USD,Office Supplies,218.369995
131645,5/16/17,5/20/17,22,USD,Office Supplies,165.660004
131645,5/26/17,6/3/17,18,USD,Office Supplies,135.539993
131645,5/29/17,6/5/17,27,USD,Office Supplies,203.309998
131645,6/5/17,6/10/17,101,USD,Office Supplies,760.530029
131645,6/12/17,6/18/17,101,USD,Office Supplies,760.530029
131645,6/19/17,6/25/17,91,USD,Office Supplies,685.22998
131645,6/27/17,7/4/17,95,USD,Office Supplies,715.349976
131645,7/6/17,7/11/17,36,USD,Office Supplies,271.079987
131645,7/10/17,7/15/17,39,USD,Office Supplies,293.670013
131645,7/17/17,7/21/17,38,USD,Office Supplies,286.140015
131645,7/24/17,8/4/17,50,USD,Office Supplies,376.5
131645,7/31/17,8/10/17,31,USD,Office Supplies,233.429993
131645,8/8/17,8/16/17,32,USD,Office Supplies,240.960007
131645,8/14/17,8/20/17,40,USD,Office Supplies,301.200012
131645,8/23/17,8/30/17,30,USD,Office Supplies,225.899994
131645,8/28/17,9/5/17,36,USD,Office Supplies,271.079987
131645,9/5/17,9/17/17,39,USD,Office Supplies,293.670013
131645,9/11/17,9/20/17,32,USD,Office Supplies,240.960007
131645,9/18/17,9/27/17,36,USD,Office Supplies,271.079987
131645,9/25/17,10/5/17,30,USD,Office Supplies,225.899994
131645,10/2/17,10/11/17,52,USD,Office Supplies,391.559998
131645,10/9/17,10/15/17,48,USD,Office Supplies,361.440002
131645,10/19/17,10/27/17,50,USD,Office Supplies,376.5
131645,10/23/17,10/28/17,47,USD,Office Supplies,353.910004
131645,10/30/17,11/5/17,53,USD,Office Supplies,399.089996
131645,11/6/17,11/13/17,50,USD,Office Supplies,376.5
131645,11/13/17,11/23/17,45,USD,Office Supplies,338.850006
131645,11/20/17,11/28/17,32,USD,Office Supplies,240.960007
131645,11/27/17,12/4/17,37,USD,Office Supplies,278.609985
131645,12/4/17,12/9/17,18,USD,Office Supplies,135.539993
131645,12/11/17,12/20/17,18,USD,Office Supplies,135.539993
131645,12/18/17,12/26/17,22,USD,Office Supplies,165.660004
131645,12/28/17,1/1/18,20,USD,Office Supplies,150.600006
131645,1/1/18,1/4/18,34,USD,Office Supplies,256.019989
131645,1/8/18,1/15/18,33,USD,Office Supplies,248.490005
131645,1/15/18,1/25/18,33,USD,Office Supplies,248.490005
131645,1/22/18,1/28/18,42,USD,Office Supplies,316.26001
131645,1/29/18,2/2/18,29,USD,Office Supplies,218.369995
131645,2/5/18,2/15/18,22,USD,Office Supplies,165.660004
131645,2/12/18,2/21/18,23,USD,Office Supplies,173.190002
131848,8/15/17,8/23/17,12,USD,Office Supplies,89.1600037
131848,8/21/17,8/27/17,16,USD,Office Supplies,118.879997
131848,8/31/17,9/5/17,12,USD,Office Supplies,89.1600037
131848,9/5/17,9/9/17,34,USD,Office Supplies,252.619995
131848,9/11/17,9/16/17,37,USD,Office Supplies,274.910004
131848,9/18/17,9/22/17,45,USD,Office Supplies,334.350006
131848,9/25/17,10/3/17,36,USD,Office Supplies,267.480011
131848,10/2/17,10/10/17,159,USD,Office Supplies,1181.37
131848,10/9/17,10/17/17,118,USD,Office Supplies,876.73999
131848,10/19/17,10/28/17,140,USD,Office Supplies,1040.19995
131848,10/23/17,10/31/17,149,USD,Office Supplies,1107.06995
131848,10/30/17,11/4/17,155,USD,Office Supplies,1151.65002
131848,11/6/17,11/13/17,45,USD,Office Supplies,334.350006
131848,11/13/17,11/20/17,47,USD,Office Supplies,349.209991
131848,11/20/17,11/26/17,52,USD,Office Supplies,386.359985
131848,11/27/17,12/3/17,50,USD,Office Supplies,371.5
131848,12/4/17,12/12/17,57,USD,Office Supplies,423.51001
131848,12/13/17,12/21/17,53,USD,Office Supplies,393.790009
131848,12/18/17,12/28/17,46,USD,Office Supplies,341.779999
131848,12/25/17,1/5/18,39,USD,Office Supplies,289.769989
131848,1/1/18,1/8/18,58,USD,Office Supplies,430.940002
131848,1/8/18,1/13/18,46,USD,Office Supplies,341.779999
131848,1/15/18,1/26/18,64,USD,Office Supplies,475.519989
131848,1/29/18,2/7/18,44,USD,Office Supplies,326.920013
131848,2/5/18,2/10/18,17,USD,Office Supplies,126.309998
132127,6/27/14,7/4/14,2,USD,Office Supplies,14.5
132127,7/10/14,7/20/14,17,USD,Office Supplies,123.25
132127,7/14/14,7/23/14,19,USD,Office Supplies,137.75
132127,7/21/14,7/30/14,20,USD,Office Supplies,145
132127,7/29/14,8/5/14,17,USD,Office Supplies,123.25
132127,8/4/14,8/10/14,40,USD,Office Supplies,290
132127,8/12/14,8/20/14,45,USD,Office Supplies,326.25
132127,8/18/14,8/24/14,48,USD,Office Supplies,348
132127,8/25/14,8/31/14,55,USD,Office Supplies,398.75
132127,9/2/14,9/7/14,19,USD,Office Supplies,137.75
132127,9/16/14,9/23/14,21,USD,Office Supplies,152.25
